LAMMPS data file via write_data, version 22 Jul 2025, timestep = 4124, units = real

512 atoms
1 atom types

0.004470067944744471 24.886622932055168 xlo xhi
0.004470067944744471 24.886622932055168 ylo yhi
0.004470067944744471 24.886622932055168 zlo zhi

Masses

1 18.015

Atoms # atomic

12 1 6.966554710537837 2.88150983586521 24.6116675136359 0 0 0
131 1 8.457656293858298 4.166820542071288 1.6539363325454488 0 0 1
348 1 14.481477416980526 0.9725690713304358 2.3734988395579446 0 0 0
425 1 16.735862799793754 2.245982818355222 3.313706400109097 -1 0 0
189 1 18.826592872682777 2.4275752999733227 1.5583465518327586 -1 0 1
470 1 19.750119723081887 24.853823595123476 1.0204516446277483 0 0 0
359 1 0.35695509777336754 0.8269816293152387 1.5754728137529705 0 1 0
230 1 2.1721226207198843 6.286454418904607 2.350840158610085 0 0 0
431 1 4.609957744172606 4.880867827483467 0.38064894432784163 0 0 1
404 1 7.2360684329218286 6.140614989598673 3.091511622728294 0 1 0
237 1 12.091442426832563 4.331692862924307 3.2692733585219163 0 1 0
301 1 10.84606759684244 4.094579050795747 0.6268889914211652 0 0 0
77 1 14.870103028253263 4.2212440320402 2.292516668022171 0 1 1
2 1 15.846600181448274 7.0930398249405595 2.4851423886301394 0 0 0
351 1 19.938105032617827 4.688483665766807 2.73075430679697 -1 1 1
221 1 22.784990088377864 5.424049111911489 1.9700305280390098 -1 0 1
8 1 0.8052055987274928 9.141728950042378 0.5224633026189999 0 0 0
98 1 7.583912089435484 7.905881640320251 1.204381183312766 0 1 0
169 1 4.954887662433206 9.642128436343636 1.4425278153130574 0 0 0
4 1 9.604064749207812 9.992558429591904 1.8811486665806236 0 0 0
40 1 11.922306693292589 8.789031405418203 1.5508945358290382 0 0 0
329 1 16.27519256085538 9.485772344975826 0.25997003709849315 0 0 0
328 1 18.689491657611953 7.011603587087018 2.2121021347870307 0 0 0
145 1 19.983467759011518 9.197929665817696 3.316800533442772 0 0 0
304 1 23.00536066780514 7.86138321580875 0.957232410184672 -1 0 0
277 1 21.06302923587704 9.951171131382486 0.4000509910938832 0 0 0
76 1 2.8365895183477976 13.358262698484744 1.9565503425719446 0 0 0
418 1 1.188014870877634 15.15234393005093 0.702793149411001 0 0 0
503 1 6.2817530970489885 11.395627467888065 3.118591144903548 0 0 0
414 1 5.9538083970606115 13.850038185499388 2.8971504203955356 0 0 0
293 1 13.988755179378682 10.62098197746565 1.0792485071960403 0 0 0
466 1 12.701092010643677 11.756416150710985 23.790176994138992 0 0 0
292 1 13.601472845227537 13.38563155604282 1.8052585801932721 0 0 0
248 1 15.859012267754025 14.81594767236674 2.6391053421227646 0 0 0
357 1 18.093237787013802 11.331300356056754 1.6456552427436233 0 0 0
156 1 21.63266218818517 12.529076341347505 1.3949967872611369 -1 0 0
459 1 17.722787469005517 13.212034018677896 24.24691954148448 0 0 0
306 1 23.573441490810065 13.739893667893439 24.59055829400261 0 0 -1
346 1 23.941237279540168 12.374069065557112 3.5015490257066357 -1 0 0
20 1 0.502352386384566 14.825179028523394 4.675815163379633 0 0 1
318 1 6.131640134686442 15.18499207725154 0.5553598359088603 0 0 0
109 1 10.180983542816255 18.251709597727256 1.8203730665398175 0 0 0
272 1 11.20574228955596 14.514491001299586 4.177595727078115 0 0 0
192 1 11.607066731932417 15.44105818545636 1.339823145366254 0 0 0
492 1 13.63287921142186 16.451420535962505 24.711478795784586 0 0 0
389 1 16.47772464016339 15.668331056106878 24.767108892695774 0 0 0
173 1 18.705013630928182 17.201448544081753 2.777197862066819 0 0 0
365 1 20.652941991555085 15.01680646150004 3.3394772285587653 0 0 1
473 1 23.167309960067726 17.658770161285325 0.6203261033351423 0 0 0
338 1 23.391255798502566 16.113269687122266 3.2901901114408667 -1 0 0
29 1 1.0663709799205332 17.50149723312983 2.4237959284926784 0 0 1
342 1 2.8572279067048343 19.006960919671684 0.4932462449266787 0 0 0
433 1 5.388305448339047 17.90718100533103 2.3570542181691514 0 0 0
374 1 2.9663359776217524 20.545435007801064 3.4692033433363103 0 -1 1
460 1 8.462226065914479 20.05090923606662 3.8957630954848117 1 0 0
475 1 10.957246635818779 21.11037812459075 4.337027552415434 0 0 0
267 1 11.983917217985786 18.501951586253483 4.0806696313647 0 -1 1
120 1 13.919836876102929 19.163140249914708 24.73796655907678 0 0 0
324 1 16.599666748336826 19.25765873315841 1.2692852956997256 0 0 1
373 1 20.37177219384947 21.03767315897133 0.37964164637054026 0 0 1
152 1 20.759501855744684 18.790237510764783 1.7948335898075383 0 0 1
448 1 1.720128846791751 23.246022116814792 2.075287782231813 0 0 1
465 1 5.626062546854647 0.9475755692763682 1.679774874046112 1 1 1
271 1 4.49907575252034 23.808779559364197 2.866112730923713 0 -1 0
60 1 8.284463894799279 24.552446577994793 1.6044449134268461 0 0 1
